Standard Class;?;Guy Phonely;Corporate;Leominster;?;East;OFF-BI-10000343;Binders;Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue;14.73
Second Class;VS-21820;Vivek Sundaresam;Consumer;?;Illinois;Central;FUR-CH-10002880;Chairs;Global High-Back Leather Tilter Burgundy;602.65
Standard Class;BM-11785;Bryan Mills;Consumer;?;Virginia;?;TEC-AC-10000521;Accessories;Verbatim Slim CD and DVD Storage Cases 50/Pack;?
Standard Class;TC-21535;Tracy Collins;Home Office;Los Angeles;California;West;OFF-AP-10002867;Appliances;?;?
Standard Class;SV-20785;Stewart Visinsky;?;?;Pennsylvania;East;?;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment Black;844.12
?;?;Natalie Fritzler;Consumer;Jackson;Mississippi;South;FUR-CH-10000015;?;Hon Multipurpose Stacking Arm Chairs;866.4
?;GM-14440;Gary McGarr;Consumer;San Diego;California;?;?;Chairs;Safco Contoured Stacking Chairs;?
Second Class;KL-16645;Ken Lonsdale;Consumer;Chicago;Illinois;?;FUR-FU-10000576;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;?
Same Day;?;Maureen Gastineau;Home Office;?;Ohio;East;FUR-TA-10004442;Tables;Riverside Furniture Stanwyck Manor Table Series;344.22
Standard Class;CS-12130;Chad Sievert;Consumer;Englewood;Colorado;West;OFF-PA-10002246;Paper;Wirebound Four 2-3/4 x 5 Forms per Page 400 Sets per Book;15.48
?;MS-17770;Maxwell Schwartz;?;Seattle;Washington;West;OFF-PA-10002160;Paper;Xerox 1978;34.68
First Class;TS-21370;Todd Sumrall;Corporate;?;?;?;OFF-SU-10002301;Supplies;Serrated Blade or Curved Handle Hand Letter Openers;?
?;BT-11680;?;Consumer;?;Maryland;East;OFF-BI-10004001;Binders;GBC Recycled VeloBinder Covers;153.36
First Class;WB-21850;William Brown;Consumer;?;California;?;?;?;Newell 328;11.68
First Class;KD-16345;Katherine Ducich;Consumer;New York City;New York;?;OFF-PA-10000349;Paper;Easy-staple paper;14.94
Second Class;AR-10540;Andy Reiter;Consumer;Woonsocket;?;East;FUR-FU-10001095;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;52.96
?;?;Harold Ryan;Corporate;New York City;New York;East;OFF-ST-10001291;Storage;?;33.82
First Class;?;Stephanie Phelps;Corporate;San Jose;?;West;OFF-PA-10001950;Paper;?;58.38
?;TP-21565;Tracy Poddar;Corporate;Coppell;Texas;Central;TEC-PH-10003215;Phones;?;?
Standard Class;KW-16435;?;Consumer;New York City;New York;East;OFF-AR-10003732;Art;Newell 333;?
Second Class;DB-13405;Denny Blanton;Consumer;New York City;?;East;?;Accessories;?;?
First Class;GG-14650;?;?;Columbus;Ohio;East;OFF-BI-10000285;Binders;XtraLife ClearVue Slant-D Ring Binders by Cardinal;11.76
Second Class;JL-15835;John Lee;Consumer;?;Kentucky;South;OFF-LA-10004409;Labels;Avery 492;5.76
Standard Class;?;Shirley Schmidt;Home Office;?;Kentucky;South;FUR-FU-10001487;Furnishings;?;20.94
Standard Class;SR-20740;Steven Roelle;?;?;?;West;OFF-PA-10003363;Paper;Xerox 204;12.96
?;?;Laurel Beltran;?;?;?;?;?;Storage;?;104.28
Second Class;KD-16345;?;Consumer;Los Angeles;California;West;OFF-PA-10001457;Paper;?;90.24
Standard Class;BS-11365;Bill Shonely;Corporate;Lakewood;?;East;TEC-MA-10001047;Machines;3D Systems Cube Printer 2nd Generation Magenta;9099.93
Second Class;MN-17935;Michael Nguyen;Consumer;?;?;?;?;Paper;?;8.9
Standard Class;CR-12625;Corey Roper;Home Office;?;?;East;OFF-BI-10001072;Binders;GBC Clear Cover 8-1/2 x 11 unpunched 25 covers per pack;45.48
Standard Class;SC-20095;Sanjit Chand;?;?;California;West;?;Binders;Clear Mylar Reinforcing Strips;119.62
?;LC-16930;?;Corporate;?;New York;East;OFF-AR-10001868;Art;?;8.4
Standard Class;?;Erin Smith;Corporate;Melbourne;Florida;South;OFF-ST-10003282;Storage;Advantus 10-Drawer Portable Organizer Chrome Metal Frame Smoke Drawers;95.62
Standard Class;LS-17200;?;Corporate;?;California;West;OFF-AP-10000692;Appliances;?;?
?;?;Giulietta Baptist;Consumer;Columbia;?;South;?;Storage;?;?
First Class;DK-13090;Dave Kipp;?;Clinton;Maryland;East;FUR-FU-10003274;Furnishings;Regeneration Desk Collection;10.56
First Class;?;?;Corporate;New York City;New York;East;OFF-PA-10000474;Paper;Easy-staple paper;70.88
First Class;JK-15730;Joe Kamberova;Consumer;Des Plaines;Illinois;Central;FUR-TA-10002533;?;BPI Conference Tables;292.1
Standard Class;HK-14890;Heather Kirkland;Corporate;?;Texas;Central;OFF-PA-10002581;Paper;Xerox 1951;74.35
Second Class;PO-18865;Patrick O'Donnell;?;Los Angeles;California;West;?;Storage;?;330.4
Standard Class;CS-12505;Cindy Stewart;Consumer;Columbus;Georgia;?;TEC-MA-10004458;Machines;Lexmark X 9575 Professional All-in-One Color Printer;396.0
Standard Class;?;Christine Kargatis;Home Office;Seattle;Washington;West;OFF-AR-10001166;Art;?;7.58
First Class;TB-21355;?;Corporate;Sandy Springs;Georgia;South;TEC-PH-10002185;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;34.75
Second Class;AC-10660;Anna Chung;Consumer;San Francisco;?;West;TEC-PH-10003484;Phones;Ooma Telo VoIP Home Phone System;201.58
?;TB-21400;?;Consumer;Tulsa;Oklahoma;Central;OFF-PA-10000223;Paper;Xerox 2000;12.96
Standard Class;?;?;Consumer;New York City;New York;?;TEC-CO-10004115;Copiers;Sharp AL-1530CS Digital Copier;2799.94
Second Class;?;Jeremy Ellison;Consumer;Seattle;Washington;West;FUR-TA-10001039;?;KI Adjustable-Height Table;171.96
Standard Class;ON-18715;Odella Nelson;Corporate;Houston;Texas;Central;?;Paper;Things To Do Today Pad;14.09
First Class;LF-17185;Luke Foster;Consumer;Newark;Ohio;East;OFF-AR-10002053;Art;Premium Writing Pencils Soft #2 by Central Association for the Blind;7.15
Standard Class;BD-11605;Brian Dahlen;Consumer;?;California;West;OFF-AR-10003514;Art;4009 Highlighters by Sanford;19.9
Standard Class;RD-19930;Russell D'Ascenzo;Consumer;Dallas;Texas;Central;OFF-FA-10002676;Fasteners;Colored Push Pins;4.34
?;ST-20530;Shui Tom;?;?;Texas;Central;OFF-PA-10000466;Paper;?;16.18
Standard Class;PH-18790;?;?;Lakeland;Florida;South;FUR-CH-10003379;?;Global Commerce Series High-Back Swivel/Tilt Chairs;683.95
First Class;JF-15415;Jennifer Ferguson;Consumer;Saint Charles;Missouri;Central;?;Paper;Xerox 1899;?
Standard Class;AS-10090;Adam Shillingsburg;?;New York City;New York;East;FUR-CH-10004983;Chairs;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;579.53
?;XP-21865;Xylona Preis;Consumer;Westland;?;Central;FUR-FU-10002918;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;272.94
Standard Class;SC-20050;Sample Company A;Home Office;Lubbock;?;Central;?;Binders;Flexible Leather- Look Classic Collection Ring Binder;11.36
?;BC-11125;?;Home Office;?;Arizona;West;OFF-ST-10001809;Storage;Fellowes Officeware Wire Shelving;215.59
Second Class;RF-19345;?;Corporate;Dover;New Hampshire;East;OFF-AR-10004511;Art;Sanford Colorific Scented Colored Pencils 12/Pack;38.52
Second Class;JO-15280;Jas O'Carroll;Consumer;Los Angeles;California;West;TEC-PH-10004700;Phones;PowerGen Dual USB Car Charger;39.96
Same Day;RA-19885;Ruben Ausman;Corporate;San Francisco;California;West;OFF-EN-10001028;?;Staple envelope;71.88
Standard Class;?;Jeremy Ellison;Consumer;San Diego;California;West;FUR-FU-10003731;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories Oak;39.92
First Class;LL-16840;?;Consumer;Waynesboro;Virginia;?;FUR-FU-10001468;Furnishings;?;1196.86
First Class;TS-21610;Troy Staebel;Consumer;San Francisco;California;?;OFF-PA-10001776;Paper;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book;?
First Class;RH-19510;Rick Huthwaite;Home Office;?;Rhode Island;East;OFF-PA-10002377;Paper;Adams Telephone Message Book W/Dividers/Space For Phone Numbers 5 1/4X8 1/2 200/Messages;?
Same Day;CL-12565;Clay Ludtke;Consumer;Cleveland;Ohio;East;OFF-ST-10002011;Storage;Smead Adjustable Mobile File Trolley with Lockable Top;1006.06
Standard Class;?;Harry Marie;Corporate;Huntsville;Texas;Central;FUR-BO-10000780;?;O'Sullivan Plantations 2-Door Library in Landvery Oak;956.66
?;?;Carlos Daly;Consumer;Oceanside;California;West;?;Paper;Xerox 201;?
Standard Class;?;Maureen Gnade;Consumer;Philadelphia;Pennsylvania;East;OFF-AP-10003287;Appliances;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;81.55
Standard Class;DM-13345;?;?;Roswell;Georgia;South;?;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories Black & Cherry;56.28
Second Class;SW-20350;Sean Wendt;?;Detroit;Michigan;Central;OFF-BI-10000831;Binders;Storex Flexible Poly Binders with Double Pockets;?
Second Class;TB-21520;Tracy Blumstein;?;Beaumont;Texas;Central;TEC-AC-10001314;Accessories;Case Logic 2.4GHz Wireless Keyboard;119.98
?;MC-18100;Mick Crebagga;Consumer;Bloomington;?;Central;OFF-ST-10003716;Storage;Tennsco Double-Tier Lockers;180.02
First Class;RH-19510;Rick Huthwaite;Home Office;Providence;Rhode Island;East;OFF-BI-10004826;Binders;JM Magazine Binder;49.53
Standard Class;BG-11695;?;?;?;New York;?;OFF-BI-10004506;Binders;Wilson Jones data.warehouse D-Ring Binders with DublLock;13.17
Standard Class;JR-16210;Justin Ritter;Corporate;Columbus;?;Central;OFF-BI-10004519;Binders;GBC DocuBind P100 Manual Binding Machine;497.94
Standard Class;KH-16510;Keith Herrera;Consumer;San Francisco;California;?;OFF-PA-10001970;Paper;Xerox 1908;?
?;RA-19945;Ryan Akin;Consumer;Dallas;Texas;Central;OFF-ST-10002214;Storage;X-Rack File for Hanging Folders;54.19
Standard Class;GM-14500;Gene McClure;?;Bakersfield;California;West;FUR-FU-10001617;Furnishings;?;?
First Class;SU-20665;?;Home Office;Ann Arbor;?;Central;?;Binders;Surelock Post Binders;152.8
Standard Class;JG-15115;Jack Garza;Consumer;Jacksonville;?;South;TEC-PH-10001700;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;105.58
First Class;JM-15655;Jim Mitchum;?;Los Angeles;California;?;?;Tables;Chromcraft Rectangular Conference Tables;189.58
Standard Class;Dp-13240;Dean percer;Home Office;Waterbury;?;East;OFF-ST-10000943;?;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;38.62
Second Class;CR-12625;Corey Roper;Home Office;Grand Rapids;Michigan;?;OFF-PA-10001934;Paper;Xerox 1993;19.44
First Class;CR-12580;Clay Rozendal;Home Office;San Diego;California;West;TEC-AC-10004469;Accessories;Microsoft Sculpt Comfort Mouse;199.75
Standard Class;TT-21070;Ted Trevino;Consumer;Seattle;Washington;?;OFF-ST-10000991;Storage;Space Solutions HD Industrial Steel Shelving.;344.91
First Class;PG-18820;Patrick Gardner;Consumer;Bakersfield;California;West;FUR-CH-10002961;?;Leather Task Chair Black;72.78
Second Class;SB-20185;Sarah Brown;Consumer;New York City;?;East;FUR-BO-10002213;?;DMI Eclipse Executive Suite Bookcases;?
Standard Class;YS-21880;Yana Sorensen;Corporate;Oakland;California;West;?;Storage;Letter Size Cart;1000.02
Same Day;SS-20590;Sonia Sunley;Consumer;Madison;Wisconsin;Central;OFF-FA-10002676;Fasteners;?;1.81
First Class;AS-10135;Adrian Shami;Home Office;New York City;?;East;?;Paper;Xerox 1898;13.36
Same Day;KF-16285;Karen Ferguson;Home Office;Long Beach;California;West;OFF-PA-10003172;Paper;Xerox 1996;?
Standard Class;?;Tim Taslimi;Corporate;Los Angeles;?;West;OFF-ST-10000046;Storage;?;323.1
Standard Class;PS-19045;Penelope Sewall;Home Office;Los Angeles;California;West;TEC-CO-10001046;Copiers;Canon Imageclass D680 Copier / Fax;3359.95
Second Class;QJ-19255;Quincy Jones;Corporate;Philadelphia;Pennsylvania;?;OFF-PA-10003641;Paper;Xerox 1909;?
Standard Class;LH-17155;Logan Haushalter;?;Los Angeles;California;West;OFF-PA-10004355;Paper;Xerox 231;6.48
Standard Class;GG-14650;Greg Guthrie;?;New York City;?;East;TEC-PH-10000439;Phones;GE DSL Phone Line Filter;39.99
?;MP-18175;Mike Pelletier;Home Office;San Diego;?;West;FUR-FU-10004963;Furnishings;?;26.25
Standard Class;JG-15160;?;Consumer;New York City;New York;East;OFF-BI-10003684;Binders;Wilson Jones Legal Size Ring Binders;70.37
Standard Class;JE-15715;Joe Elijah;Consumer;Seattle;Washington;West;FUR-CH-10000847;Chairs;?;698.35
Second Class;VM-21685;Valerie Mitchum;Home Office;?;California;West;?;?;?;33.02
Standard Class;GZ-14470;Gary Zandusky;Consumer;?;New Mexico;?;FUR-CH-10004287;?;SAFCO Arco Folding Chair;883.84
First Class;AC-10450;Amy Cox;Consumer;Tampa;Florida;South;?;Accessories;?;11.67
?;JK-15325;Jason Klamczynski;Corporate;Dallas;?;Central;TEC-PH-10004922;Phones;RCA Visys Integrated PBX 8-Line Router;267.96
Standard Class;NM-18520;Neoma Murray;Consumer;?;Ohio;East;OFF-BI-10001267;Binders;Universal Recycled Hanging Pressboard Report Binders Letter Size;?
Standard Class;TB-21175;Thomas Boland;Corporate;New York City;New York;East;OFF-LA-10001297;?;Avery 473;20.7
?;RD-19720;Roger Demir;Consumer;Daytona Beach;?;South;TEC-AC-10003237;Accessories;?;50.88
?;JR-16210;Justin Ritter;Corporate;San Francisco;California;West;?;?;Maxell 4.7GB DVD+RW 3/Pack;?
First Class;SZ-20035;?;Home Office;Houston;Texas;Central;TEC-AC-10002718;Accessories;Belkin Standard 104 key USB Keyboard;46.69
?;?;Roy Collins;Consumer;Pasadena;California;West;OFF-ST-10001469;Storage;?;161.94
Standard Class;LC-16930;?;?;Naperville;Illinois;Central;TEC-PH-10004093;?;Panasonic Kx-TS550;?
First Class;CK-12325;Christine Kargatis;Home Office;Troy;Ohio;East;?;Phones;Vtech CS6719;57.59
Standard Class;SC-20050;Sample Company A;?;Hialeah;Florida;South;OFF-PA-10001609;?;Tops Wirebound Message Log Books;10.53
?;?;Dave Hallsten;Corporate;?;?;West;FUR-FU-10001095;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;26.48
Standard Class;KH-16330;Katharine Harms;Corporate;Hillsboro;Oregon;West;OFF-PA-10003205;?;?;19.61
Standard Class;VP-21760;Victoria Pisteka;Corporate;New York City;New York;East;FUR-FU-10003976;Furnishings;DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7;37.74
Standard Class;SC-20050;Sample Company A;?;Los Angeles;California;West;?;?;Easy-staple paper;?
Standard Class;TB-21625;Trudy Brown;Consumer;San Francisco;California;West;FUR-TA-10001857;Tables;Balt Solid Wood Rectangular Table;253.18
?;AB-10060;Adam Bellavance;Home Office;New York City;?;East;TEC-AC-10000290;Accessories;?;6.79
Standard Class;SP-20620;Stefania Perrino;Corporate;Philadelphia;Pennsylvania;East;OFF-AR-10003602;Art;?;4.67
Standard Class;JS-16030;Joy Smith;Consumer;?;California;West;OFF-BI-10004826;Binders;JM Magazine Binder;39.62
Standard Class;BM-11785;Bryan Mills;Consumer;Columbus;Ohio;?;OFF-SU-10001664;Supplies;Acme Office Executive Series Stainless Steel Trimmers;13.71
Standard Class;CR-12820;Cyra Reiten;Home Office;New York City;New York;?;OFF-PA-10002377;?;Adams Telephone Message Book W/Dividers/Space For Phone Numbers 5 1/4X8 1/2 200/Messages;?
Standard Class;CM-12655;Corinna Mitchell;Home Office;Los Angeles;?;West;TEC-AC-10001109;Accessories;Logitech Trackman Marble Mouse;?
First Class;JG-15160;James Galang;Consumer;Pocatello;Idaho;West;OFF-ST-10000025;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;477.15
?;LW-17125;Liz Willingham;?;?;Connecticut;?;?;?;Wilson Jones Impact Binders;10.36
First Class;AH-10210;Alan Hwang;Consumer;New York City;New York;East;TEC-PH-10001336;?;Digium D40 VoIP phone;?
Standard Class;ME-17320;Maria Etezadi;Home Office;Los Angeles;California;West;FUR-CH-10001714;?;?;241.42
Standard Class;RB-19330;Randy Bradley;Consumer;Philadelphia;?;East;?;Paper;?;?
Standard Class;PG-18820;?;Consumer;Louisville;Kentucky;South;?;Phones;Mediabridge Sport Armband iPhone 5s;29.97
Standard Class;CD-12790;?;Home Office;Oklahoma City;?;Central;?;Labels;Avery 508;29.46
First Class;CP-12085;Cathy Prescott;Corporate;Quincy;Illinois;?;OFF-BI-10002012;Binders;Wilson Jones Easy Flow II Sheet Lifters;3.24
Standard Class;AR-10510;Andrew Roberts;Consumer;Tulsa;Oklahoma;Central;OFF-BI-10004656;Binders;Peel & Stick Add-On Corner Pockets;10.8
?;?;Ryan Crowe;?;Springfield;Oregon;West;OFF-ST-10002205;Storage;?;53.42
Second Class;KH-16630;Ken Heidel;?;Pleasant Grove;Utah;West;OFF-BI-10002432;Binders;?;12.14
Same Day;LF-17185;Luke Foster;Consumer;?;?;East;OFF-EN-10002621;Envelopes;Staple envelope;29.34
Standard Class;?;Dean percer;Home Office;Charlotte;North Carolina;South;OFF-FA-10003112;Fasteners;Staples;18.94
Second Class;SA-20830;Sue Ann Reed;Consumer;Fresno;California;West;OFF-BI-10000343;Binders;Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue;27.5
Same Day;?;Kelly Collister;Consumer;Seattle;?;West;?;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;?
First Class;NP-18325;Naresj Patel;Consumer;New York City;New York;East;FUR-FU-10001706;Furnishings;Longer-Life Soft White Bulbs;6.16
First Class;PB-18805;Patrick Bzostek;Home Office;Seattle;?;West;OFF-BI-10002071;?;?;9.3
Standard Class;SC-20095;?;Consumer;Quincy;Massachusetts;?;OFF-PA-10004675;Paper;?;12.7
Standard Class;SC-20725;Steven Cartwright;Consumer;?;?;West;TEC-AC-10001142;Accessories;First Data FD10 PIN Pad;252.8
?;JF-15415;?;Consumer;New York City;New York;East;OFF-LA-10001297;Labels;Avery 473;?
First Class;JB-15925;?;?;Los Angeles;?;West;?;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;250.26
?;DB-13120;David Bremer;Corporate;?;Florida;South;OFF-SU-10004261;Supplies;Fiskars 8 Scissors 2/Pack;41.38
Standard Class;MS-17365;Maribeth Schnelling;Consumer;Phoenix;Arizona;West;TEC-PH-10002170;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;111.98
Same Day;NG-18355;Nat Gilpin;Corporate;Coral Springs;Florida;South;OFF-ST-10001321;Storage;Decoflex Hanging Personal Folder File Blue;?
Standard Class;LC-16870;Lena Cacioppo;Consumer;Chicago;?;Central;FUR-FU-10003773;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;159.04
Standard Class;SS-20140;Saphhira Shifley;Corporate;Pompano Beach;Florida;South;TEC-AC-10003433;Accessories;Maxell 4.7GB DVD+R 5/Pack;2.38
Standard Class;ME-17320;Maria Etezadi;?;Columbus;?;South;?;Storage;Advantus 10-Drawer Portable Organizer Chrome Metal Frame Smoke Drawers;59.76
Standard Class;?;Stefanie Holloman;Corporate;?;California;West;FUR-CH-10001854;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;1403.92
Standard Class;PP-18955;Paul Prost;Home Office;Hollywood;?;South;OFF-BI-10004002;Binders;?;?
Standard Class;BB-11545;Brenda Bowman;?;Oakland;?;?;FUR-CH-10004983;Chairs;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;1159.06
Standard Class;AA-10480;Andrew Allen;Consumer;Springfield;Missouri;Central;OFF-ST-10002344;Storage;Carina 42Hx23 3/4W Media Storage Unit;242.94
Standard Class;AD-10180;?;Home Office;Fairfield;Connecticut;East;?;Paper;Xerox 214;19.44
First Class;LH-17020;Lisa Hazard;Consumer;Louisville;Colorado;West;FUR-BO-10004467;Bookcases;Bestar Classic Bookcase;89.99
Second Class;AS-10240;Alan Shonely;Consumer;Cleveland;Ohio;East;FUR-FU-10004415;?;Stacking Tray Side-Loading Legal Smoke;17.92
Standard Class;?;?;?;Seattle;Washington;?;?;Phones;Polycom VVX 310 VoIP phone;1007.94
Standard Class;?;Guy Armstrong;Consumer;Dallas;Texas;Central;OFF-AR-10001615;Art;?;31.74
Standard Class;CA-12265;Christina Anderson;?;San Francisco;California;West;OFF-AR-10003338;Art;Eberhard Faber 3 1/2 Golf Pencils;?
Second Class;BP-11185;Ben Peterman;Corporate;Seattle;Washington;?;TEC-AC-10004510;Accessories;?;49.08
?;?;?;?;?;New York;East;?;Chairs;Safco Contoured Stacking Chairs;858.24
First Class;JS-15880;John Stevenson;Consumer;Harlingen;Texas;Central;?;Paper;Xerox 1993;?
First Class;?;Erin Smith;Corporate;Lakewood;New Jersey;?;OFF-PA-10004243;Paper;?;?
?;VS-21820;?;Consumer;Raleigh;North Carolina;?;?;Binders;XtraLife ClearVue Slant-D Ring Binder White 3;30.83
Second Class;KM-16720;?;Consumer;Avondale;Arizona;West;OFF-AR-10001246;?;Newell 317;16.46
First Class;RW-19540;Rick Wilson;?;Los Angeles;California;West;FUR-FU-10004093;Furnishings;?;136.92
?;KH-16690;Kristen Hastings;Corporate;Springfield;?;?;OFF-BI-10001597;Binders;Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue;122.94
Second Class;BF-11080;?;Consumer;New York City;New York;East;OFF-LA-10000248;?;Avery 52;11.07
Standard Class;?;Carol Triggs;?;?;?;?;?;Supplies;Premier Electric Letter Opener;?
First Class;CS-12250;Chris Selesnick;Corporate;San Diego;California;West;?;Binders;Performers Binder/Pad Holder Black;89.7
First Class;JH-15985;Joseph Holt;Consumer;Redondo Beach;?;West;OFF-FA-10000304;Fasteners;Advantus Push Pins;4.36
Second Class;JS-15940;Joni Sundaresam;?;Lancaster;Ohio;East;OFF-PA-10002586;Paper;Xerox 1970;11.95
Second Class;?;Anthony Rawles;Corporate;Vancouver;Washington;West;TEC-AC-10001142;?;First Data FD10 PIN Pad;316.0
?;ON-18715;Odella Nelson;Corporate;Cary;North Carolina;?;?;Appliances;?;58.24
Standard Class;?;Xylona Preis;Consumer;Belleville;New Jersey;?;OFF-PA-10004888;Paper;Xerox 217;6.48
?;PS-18970;Paul Stevenson;Home Office;?;Washington;?;OFF-BI-10004410;Binders;C-Line Peel & Stick Add-On Filing Pockets 8-3/4 x 5-1/8 10/Pack;30.58
Standard Class;?;Yoseph Carroll;?;Newark;Delaware;East;?;Storage;Smead Adjustable Mobile File Trolley with Lockable Top;2934.33
?;?;Sample Company A;Home Office;Hialeah;Florida;South;OFF-AP-10002765;Appliances;Fellowes Advanced Computer Series Surge Protectors;42.38
First Class;?;?;Consumer;Philadelphia;Pennsylvania;East;TEC-AC-10001109;Accessories;?;71.98
?;EH-14125;Eugene Hildebrand;Home Office;?;California;West;OFF-AR-10001227;Art;Newell 338;8.82
Standard Class;WB-21850;William Brown;Consumer;Grand Prairie;Texas;Central;?;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;19.43
Standard Class;TM-21010;Tamara Manning;Consumer;Auburn;New York;East;?;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes Plain White;27.18
Same Day;AH-10585;Angele Hood;Consumer;Miami;?;?;FUR-CH-10000155;?;Global Comet Stacking Armless Chair;?
First Class;?;Sheri Gordon;Consumer;New York City;?;?;FUR-CH-10001482;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;117.88
First Class;?;?;Home Office;Pueblo;Colorado;West;OFF-BI-10002571;Binders;Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2;11.98
?;KN-16705;Kristina Nunn;Home Office;Seattle;Washington;West;?;?;?;35.17
First Class;RP-19390;Resi Plking;Consumer;New York City;New York;East;OFF-BI-10003429;Binders;Cardinal HOLDit! Binder Insert StripsExtra Strips;?
Second Class;BM-11650;Brian Moss;?;Ann Arbor;Michigan;Central;TEC-PH-10003875;?;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;?
Same Day;AM-10360;Alice McCarthy;Corporate;Los Angeles;California;West;OFF-BI-10004187;Binders;3-ring staple pack;9.02
First Class;PS-19045;Penelope Sewall;Home Office;Harrisonburg;Virginia;South;FUR-TA-10001932;?;Chromcraft 48 x 96 Racetrack Double Pedestal Table;2244.48
Second Class;?;Dianna Arnett;Home Office;Washington;District of Columbia;East;FUR-FU-10004973;Furnishings;Flat Face Poster Frame;37.68
Standard Class;YC-21895;?;Corporate;Newark;Delaware;East;FUR-FU-10002379;Furnishings;Eldon Econocleat Chair Mats for Low Pile Carpets;124.41
?;DC-13285;?;Consumer;Cottage Grove;Minnesota;Central;OFF-ST-10002444;?;Recycled Eldon Regeneration Jumbo File;24.56
First Class;AM-10360;Alice McCarthy;Corporate;?;California;West;TEC-AC-10000736;?;Logitech G600 MMO Gaming Mouse;239.97
?;SC-20305;Sean Christensen;Consumer;Los Angeles;California;?;FUR-CH-10002024;Chairs;?;2803.92
Second Class;TB-21055;Ted Butterfield;?;Reading;Pennsylvania;?;OFF-EN-10003845;Envelopes;Colored Envelopes;8.86
Standard Class;MM-17920;Michael Moore;?;?;?;East;OFF-PA-10002947;Paper;Xerox 1923;?
Second Class;?;Michael Nguyen;Consumer;New York City;?;East;TEC-PH-10002310;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;979.95
First Class;?;Meg Tillman;Consumer;Scottsdale;Arizona;West;OFF-EN-10002600;Envelopes;?;7.08
Standard Class;DP-13105;Dave Poirier;Corporate;Hempstead;New York;?;TEC-CO-10004202;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;479.98
Standard Class;JF-15565;?;?;New York City;New York;East;TEC-AC-10003628;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;89.97
Standard Class;BP-11290;Beth Paige;Consumer;Decatur;?;Central;?;Chairs;?;191.08
Standard Class;XP-21865;Xylona Preis;?;Westland;Michigan;?;OFF-AP-10002311;Appliances;Holmes Replacement Filter for HEPA Air Cleaner Very Large Room HEPA Filter;?
Standard Class;MK-18160;Mike Kennedy;Consumer;San Francisco;California;West;OFF-PA-10001166;Paper;Xerox 2;25.92
Second Class;CD-12280;Christina DeMoss;Consumer;New York City;?;?;OFF-PA-10001870;?;?;12.96
Standard Class;KB-16240;?;Corporate;Los Angeles;California;?;?;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;?
Standard Class;?;Max Ludwig;Home Office;Suffolk;Virginia;South;OFF-LA-10002034;Labels;Avery 478;9.82
Standard Class;JF-15490;Jeremy Farry;Consumer;San Francisco;?;West;FUR-CH-10004886;Chairs;Bevis Steel Folding Chairs;230.28
Second Class;NM-18445;Nathan Mautz;Home Office;Wichita;?;?;OFF-AR-10002445;Art;SANFORD Major Accent Highlighters;21.24
Standard Class;?;Joy Daniels;Consumer;Chicago;Illinois;Central;OFF-BI-10001249;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;?
Standard Class;DK-12895;Dana Kaydos;Consumer;Seattle;Washington;West;?;Paper;Xerox 1937;192.16
Standard Class;PO-18850;Patrick O'Brill;?;?;California;West;OFF-SU-10002573;Supplies;?;35.06
Standard Class;BN-11515;Bradley Nguyen;Consumer;?;?;West;OFF-AR-10001246;Art;?;5.88
